case_id,household_case_id,village_code,country,household_cohort,control_myagro,myagro,cowpea_hectares,maize_hectares,millet_hectares,okra_hectares,peanut_hectares,rice_hectares,roselle_hectares,sorghum_hectares,watermelon_hectares,fertilizer_hectares,hectares_delivered_before_2023,cashew,peanut,bissap,cotton,okra,maize,millet,cowpea,watermelon,sweet_potato,rice,sorghum,tomato,data_collection_period_encoded,data_collection_period_eng,t_c,sin_t,cos_t,rcsi,propensity,hdds_cereals,hdds_eggs,hdds_fish_seafood,hdds_fruits,hdds_meat_poultry_offal,hdds_milk_products,hdds_miscellaneous,hdds_oils_fats,hdds_pulses_legumes_nuts,hdds_roots_tubers,hdds_sugar_honey,hdds_vegetables,hhs_hungry,hhs_hungry_freq,hhs_hungry_yes_no,hhs_no_food,hhs_no_food_freq,hhs_no_food_yes_no,hhs_no_resources,hhs_no_resources_freq,hhs_no_resources_yes_no,rcsi_borrow,rcsi_limit,rcsi_reduce,rcsi_rely,rcsi_restrict,hhs_no_resources_recoded,hhs_hungry_recoded,hhs_no_food_recoded,hhs_categorical
852e4102-6d91-49ad-9c12-471acbb1a21b,01a22960-a846-4059-9289-d910e657df86,85852,Mali,1,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,October 2023,-3.68896574995782,-0.2418633217608305,-0.970310328496413,36,0.45567304,1,0,0,0,0,1,1,0,0,1,1,1,1,1.0,1,0,,0,2,2.0,1,7,0,0,7,5,1,1,0,Moderate hunger
27fc7ef4-b253-4674-bc31-ceeefeb288d8,01a22960-a846-4059-9289-d910e657df86,85852,Mali,1,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,November/December 2023,-2.68896574995782,-0.8571362080725473,-0.515089818197773,19,0.45567304,1,0,0,1,0,1,1,1,0,1,1,1,2,2.0,1,1,1.0,1,2,2.0,1,0,7,2,1,3,1,1,1,Moderate hunger
21c55c3f-6b82-4159-87c4-40d9736b3b22,01a963368069471a8ca55160196de4ae,ZB216,Mali,3,myagro,1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,0,0.49277613,1,0,0,0,1,0,1,1,0,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
3747969f-1d75-4a63-b18e-74bc9ce162a0,01a963368069471a8ca55160196de4ae,ZB216,Mali,3,myagro,1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,22,0.49277613,1,0,0,0,0,1,1,0,0,0,1,1,0,,0,0,,0,0,,0,0,4,0,0,6,0,0,0,Little to no hunger
3b6ab154-7443-49f8-b309-370414f48cf1,01a963368069471a8ca55160196de4ae,ZB216,Mali,3,myagro,1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,0,0.49277613,1,0,0,0,1,0,1,1,0,0,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
9206f049-7337-4435-9287-5cdfb87ec3c7,01c771a4-ad3e-443e-bca9-257b0d53fda8,6102,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,25,0.43968642,1,0,1,1,0,0,1,1,0,0,1,1,0,,0,0,,0,0,,0,1,7,0,7,3,0,0,0,Little to no hunger
0a7c1a5f-4d26-4300-8a82-003fd69b3a97,01c771a4-ad3e-443e-bca9-257b0d53fda8,6102,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,33,0.43968642,0,0,0,0,0,0,1,1,0,1,1,1,0,,0,0,,0,0,,0,2,7,0,7,5,0,0,0,Little to no hunger
c4e2d3d1-edc9-42d1-a38c-1dbb654021ee,01c771a4-ad3e-443e-bca9-257b0d53fda8,6102,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,39,0.43968642,1,0,0,0,0,0,1,0,0,0,1,1,1,1.0,1,0,,0,1,1.0,1,2,7,3,7,6,1,1,0,Moderate hunger
8122583b-3986-4063-983c-c4a907da7c8a,01c993a1-dfe2-41dc-9548-6bbf114e5fb0,37995,Senegal,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,21,0.48704264,1,0,1,0,0,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,2,7,0,1,3,0,0,0,Little to no hunger
3293cce8-902d-41bf-a6d0-ae705271dd72,01c993a1-dfe2-41dc-9548-6bbf114e5fb0,37995,Senegal,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,32,0.48704264,1,0,1,0,0,0,1,0,0,1,1,1,0,,0,0,,0,1,1.0,1,2,7,0,6,5,1,0,0,Little to no hunger
520218fe-bd54-4639-9b6d-3b3ef2fadca2,01c993a1-dfe2-41dc-9548-6bbf114e5fb0,37995,Senegal,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,33,0.48704264,1,0,1,0,0,1,1,1,1,0,1,0,0,,0,0,,0,1,1.0,1,6,6,4,5,2,1,0,0,Little to no hunger
9cad7342-905d-4389-af34-bfd25317e980,01d6d2ad-a138-435f-9324-aa3e2d426634,90139,Mali,1,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,October 2023,-3.68896574995782,-0.2418633217608305,-0.970310328496413,14,0.6284565,1,0,0,0,0,0,1,0,0,0,1,0,1,1.0,1,0,,0,1,1.0,1,1,2,2,2,2,1,1,0,Moderate hunger
2a168808-e4a0-4b19-9071-6c273e8ffb71,01d6d2ad-a138-435f-9324-aa3e2d426634,90139,Mali,1,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,November/December 2023,-2.68896574995782,-0.8571362080725473,-0.515089818197773,5,0.6284565,1,0,1,1,0,1,0,1,1,1,0,1,0,,0,0,,0,0,,0,0,1,0,1,1,0,0,0,Little to no hunger
95b38ee1-8cdb-4c07-a2ab-e837cc90e6aa,01dc34fd00a0485d8313415fe303673b,EQ253,Senegal,3,myagro,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,0,0.5222529,1,1,1,0,0,0,1,1,0,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
821ad8cd-a478-467b-816e-a075d5ca4781,01dc34fd00a0485d8313415fe303673b,EQ253,Senegal,3,myagro,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,0,0.5222529,1,0,1,0,0,0,1,0,0,0,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
7806f46e-4239-4c1c-8935-e24bffcd79f1,01dc34fd00a0485d8313415fe303673b,EQ253,Senegal,3,myagro,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,0,0.5222529,1,0,1,0,0,0,1,1,1,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
eb56fa2b-57e2-4ba4-bb3a-71ad7c79aa54,01e07114-f686-4362-a3f0-63b0750dc362,106264,Mali,1,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,October 2023,-3.68896574995782,-0.2418633217608305,-0.970310328496413,10,0.48973185,1,0,1,0,1,1,1,1,1,0,1,1,0,,0,0,,0,0,,0,2,3,0,0,1,0,0,0,Little to no hunger
7573bdb1-be48-4179-b94d-cdc0c83650e5,01e07114-f686-4362-a3f0-63b0750dc362,106264,Mali,1,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,November/December 2023,-2.68896574995782,-0.8571362080725473,-0.515089818197773,23,0.48973185,1,0,0,0,0,0,1,0,0,0,1,1,0,,0,0,,0,0,,0,0,7,0,1,5,0,0,0,Little to no hunger
a078aaec-8abf-449d-a0e0-db63c123d09f,01e97c96-8f2c-459f-b12b-dccaf26b4053,84923,Senegal,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,3,0.45396397,1,0,1,1,0,0,1,0,0,1,1,1,0,,0,0,,0,2,2.0,1,0,0,0,0,1,1,0,0,Little to no hunger
a8b69889-3832-4d19-9095-907de2a43ca0,01e97c96-8f2c-459f-b12b-dccaf26b4053,84923,Senegal,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,9,0.45396397,1,0,1,0,1,1,1,0,0,1,1,1,0,,0,0,,0,2,2.0,1,1,2,0,2,1,1,0,0,Little to no hunger
f04b3cf9-b486-41e1-97e4-0d8a4dbe4d5b,01e97c96-8f2c-459f-b12b-dccaf26b4053,84923,Senegal,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,36,0.45396397,0,1,1,0,0,0,1,0,1,1,1,0,0,,0,1,1.0,1,2,2.0,1,4,7,4,5,4,1,0,1,Moderate hunger
8577894a-72b1-44fe-937d-1ab8995c07ae,01ee9dc3-3150-4734-afce-6f15809d8b06,62480,Senegal,1,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,October 2023,-3.68896574995782,-0.2418633217608305,-0.970310328496413,9,0.5397228,1,0,1,0,0,0,1,1,1,1,1,0,0,,0,0,,0,0,,0,3,0,0,3,0,0,0,0,Little to no hunger
90fe7a9c-5e3d-4ce9-b3eb-784f8660d66c,01f2c997-021f-4978-b8c1-db03aeef7872,89366,Mali,1,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,October 2023,-3.68896574995782,-0.2418633217608305,-0.970310328496413,20,0.44224358,1,0,1,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,,0,1,2,0,4,4,0,0,0,Little to no hunger
a621f84c-dac6-4bef-8950-5530aaed6a7a,01f2c997-021f-4978-b8c1-db03aeef7872,89366,Mali,1,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,November/December 2023,-2.68896574995782,-0.8571362080725473,-0.515089818197773,13,0.44224358,1,0,0,0,0,0,0,1,0,0,1,0,1,1.0,1,0,,0,1,1.0,1,1,2,1,2,2,1,1,0,Moderate hunger
d10f2e79-7d59-4726-a6d3-57efe8cbd388,01fed84418af45e6b3d66adbf4f947b9,WF852,Senegal,3,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,4,0.5606601,1,0,1,0,0,0,1,1,0,1,1,0,0,,0,0,,0,0,,0,1,0,0,2,0,0,0,0,Little to no hunger
b5703e2b-0ab5-4581-a5a6-d48b91702ffe,01fed84418af45e6b3d66adbf4f947b9,WF852,Senegal,3,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,6,0.5606601,1,0,1,0,0,1,1,1,0,1,1,0,0,,0,0,,0,0,,0,2,0,0,2,0,0,0,0,Little to no hunger
73ae6e8f-5bd5-45a1-b5d5-faea8819269a,01fed84418af45e6b3d66adbf4f947b9,WF852,Senegal,3,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,41,0.5606601,1,0,1,0,0,0,1,0,1,1,1,1,2,2.0,1,0,,0,1,1.0,1,5,6,7,3,5,1,1,0,Moderate hunger
bcb03d11-95c1-48c7-8436-dbe1d6d1283b,02057edb-f5d6-41fa-b2fc-802043f70caf,62169,Senegal,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,2,0.52906865,1,0,1,0,0,1,1,0,1,1,1,0,0,,0,0,,0,0,,0,0,0,0,2,0,0,0,0,Little to no hunger
f63bbb64-6761-413b-8aef-c325485c79f8,02057edb-f5d6-41fa-b2fc-802043f70caf,62169,Senegal,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,0,0.52906865,1,0,1,0,0,0,1,1,0,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
84326c1b-714d-40ed-9bab-73254143af6b,02057edb-f5d6-41fa-b2fc-802043f70caf,62169,Senegal,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,4,0.52906865,1,0,1,0,0,1,1,0,1,0,1,0,0,,0,0,,0,0,,0,1,0,0,2,0,0,0,0,Little to no hunger
57d0f38b-502f-4505-b85b-1372d7017d72,022a0af9e59548d4a44b73e47c18f7f3,UD016,Senegal,1,myagro,1,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0,1,0,0,0,0,1,0,0,0,0,0,0,1,October 2023,-3.68896574995782,-0.2418633217608305,-0.970310328496413,2,0.6333125,1,0,1,0,0,1,1,1,1,0,1,0,0,,0,0,,0,0,,0,0,0,0,2,0,0,0,0,Little to no hunger
1c4f45ac-750e-40c1-8df2-e9338ee4b273,023d2e700eee4f4085f4df5ba770fc55,ZB216,Mali,3,myagro,1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,0,0.45537764,1,0,1,1,0,0,1,1,0,0,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
477da483-02de-4ea2-90bc-8719e0843fba,023d2e700eee4f4085f4df5ba770fc55,ZB216,Mali,3,myagro,1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,0,0.45537764,1,0,1,0,0,0,1,1,1,1,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
840691cf-270a-4330-85a2-6e4b4a94473e,023d2e700eee4f4085f4df5ba770fc55,ZB216,Mali,3,myagro,1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,0,0.45537764,1,0,1,1,0,1,1,0,1,0,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
174b29bc-e20d-430f-95db-9b74d8a66440,023faeccd8424042824e349f2eb4864e,QU018,Senegal,3,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,1,0.6073793,1,1,1,1,0,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,0,1,0,0,0,0,0,0,Little to no hunger
263f624c-a11a-46be-a34f-8409c4cb968a,023faeccd8424042824e349f2eb4864e,QU018,Senegal,3,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,2,0.6073793,1,0,1,0,0,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,0,0,0,2,0,0,0,0,Little to no hunger
6cd7557e-6126-4226-aa72-1678070b9074,023faeccd8424042824e349f2eb4864e,QU018,Senegal,3,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,0,0.6073793,1,0,1,1,0,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
955897bb-83ea-44a9-ab80-02f981fb558b,02462602-3adb-4a23-b292-90c127f9e5c5,11468,Senegal,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,5,0.44957757,1,1,1,0,1,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,1,1,0,2,0,0,0,0,Little to no hunger
d7a3a1f4-74af-4e70-a78f-855a781a620a,02462602-3adb-4a23-b292-90c127f9e5c5,11468,Senegal,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,8,0.44957757,1,0,1,1,1,1,1,0,0,0,1,1,0,,0,0,,0,1,1.0,1,2,0,0,1,1,1,0,0,Little to no hunger
72624cf3-0aed-42e0-9140-8983d1e816df,02462602-3adb-4a23-b292-90c127f9e5c5,11468,Senegal,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,4,0.44957757,1,0,1,0,0,0,1,1,1,1,1,1,0,,0,0,,0,0,,0,1,0,0,2,0,0,0,0,Little to no hunger
cdd0eb4b-5e22-4837-b3b4-e2cbcd3f232a,024dfa1d05e7425ca31aa44ded1c0fad,TK599,Senegal,2,myagro,1,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,January/February 2024,-1.68896574995782,-0.9703103284964132,0.2418633217608305,9,0.44481882,1,1,1,0,0,1,1,1,0,1,1,1,0,,0,0,,0,1,1.0,1,1,1,0,0,2,1,0,0,Little to no hunger
2a419e53-4bbd-4a4a-9ef6-705e76360313,024dfa1d05e7425ca31aa44ded1c0fad,TK599,Senegal,2,myagro,1,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,March 2024,-0.6889657499578199,-0.5150898181977731,0.8571362080725473,4,0.44481882,1,1,1,1,1,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,1,0,0,2,0,0,0,0,Little to no hunger
878e5205-10ea-4280-bc7b-cc01bce7f337,024dfa1d05e7425ca31aa44ded1c0fad,TK599,Senegal,2,myagro,1,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,April/May 2024,0.3110342500421801,0.2418633217608304,0.9703103284964132,5,0.44481882,1,0,1,0,0,0,0,0,0,1,0,1,0,,0,0,,0,2,2.0,1,0,2,0,3,0,1,0,0,Little to no hunger
ea4ca6f4-9f67-49e7-b1b0-6cc2f6e68888,02681c60-b2b3-4a4d-a439-a67148962307,6102,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,18,0.4627531,1,0,1,1,0,0,1,1,0,0,1,1,0,,0,0,,0,0,,0,1,7,0,6,1,0,0,0,Little to no hunger
626edf04-03e3-44b8-8542-fb5d9d82dd18,02681c60-b2b3-4a4d-a439-a67148962307,6102,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,39,0.4627531,1,0,1,0,0,1,1,1,0,0,1,1,1,1.0,1,0,,0,0,,0,2,7,3,7,6,0,1,0,Little to no hunger
a0030204-e3c3-48f9-a853-a430d4a4a3ee,02681c60-b2b3-4a4d-a439-a67148962307,6102,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,43,0.4627531,1,0,1,0,0,0,1,0,0,0,1,0,1,1.0,1,1,1.0,1,1,1.0,1,2,7,4,7,7,1,1,1,Moderate hunger
cb821ddd-905f-488d-aa36-5dbd433c2a7d,0279a1d63ace42cb9da164f6612c6aa5,AP530,Senegal,3,myagro,1,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0,1,0,0,0,0,1,0,0,0,0,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,2,0.46409792,1,0,1,1,0,1,1,1,0,1,1,1,0,,0,0,,0,1,1.0,1,0,2,0,0,0,1,0,0,Little to no hunger
014a533f-be44-434c-80c7-39fb29c18a67,0279a1d63ace42cb9da164f6612c6aa5,AP530,Senegal,3,myagro,1,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0,1,0,0,0,0,1,0,0,0,0,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,9,0.46409792,1,0,1,0,0,0,1,0,1,1,1,0,0,,0,0,,0,1,1.0,1,2,1,0,1,1,1,0,0,Little to no hunger
e12cfdf7-dbf6-4135-b6b1-504ef2761c26,0279a1d63ace42cb9da164f6612c6aa5,AP530,Senegal,3,myagro,1,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0,1,0,0,0,0,1,0,0,0,0,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,9,0.46409792,1,0,1,0,0,1,1,0,1,1,1,1,0,,0,0,,0,1,1.0,1,2,0,0,2,1,1,0,0,Little to no hunger
78c3339f-7bae-4d1b-9b67-ad7e96f5f128,02af3027-c503-4fdf-acfb-d5f15c8aa0f8,5450,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,0,0.43868822,1,0,0,0,1,0,1,1,0,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
ab360e03-4235-42ac-aa46-3f7aeb9d629b,02af3027-c503-4fdf-acfb-d5f15c8aa0f8,5450,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,32,0.43868822,1,0,0,0,0,0,1,0,0,0,1,1,1,1.0,1,0,,0,0,,0,0,7,2,2,7,0,1,0,Little to no hunger
ffb1177c-4fbf-4188-8709-a63e76bff388,02af3027-c503-4fdf-acfb-d5f15c8aa0f8,5450,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,28,0.43868822,1,0,1,0,0,0,1,1,0,0,1,1,1,1.0,1,0,,0,0,,0,0,0,7,0,7,0,1,0,Little to no hunger
d5d4efa4-7b10-4ae3-988e-be7d8795271e,030dd627-8f33-4ceb-84be-80ebb048ed8f,87067,Senegal,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,January/February 2024,-1.68896574995782,-0.9703103284964132,0.2418633217608305,11,0.53520316,1,1,1,0,0,0,1,1,1,1,1,1,0,,0,0,,0,0,,0,3,0,0,5,0,0,0,0,Little to no hunger
a0689bdf-b1a8-4c8c-8203-0bb59f7e63d0,030dd627-8f33-4ceb-84be-80ebb048ed8f,87067,Senegal,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,March 2024,-0.6889657499578199,-0.5150898181977731,0.8571362080725473,24,0.53520316,1,0,1,1,0,0,1,1,0,1,1,1,0,,0,0,,0,1,1.0,1,4,3,0,4,3,1,0,0,Little to no hunger
e87a192b-d18c-4f5f-b6fa-3b6528dc0a79,030dd627-8f33-4ceb-84be-80ebb048ed8f,87067,Senegal,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,April/May 2024,0.3110342500421801,0.2418633217608304,0.9703103284964132,0,0.53520316,1,0,1,1,0,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
